
% should be clean, placed into /athe/c/maize/data/palm/raw_data_from_palm/13r/reinventory/inventory.pl
%
% Kelly 13.3.2014

"07R201:S0027006"	"07R2761:0039810"	"xe"		"v00033"	"derek"	"01/15/2014 11:47:35"	
"07R201:S0027010"	"07R2641:0068602"	"xe"		"v00033"	"derek"	"01/15/2014 11:47:35"	
"07R201:S0025309"	"07R2740:0035712"	"tqe"		"v00033"	"derek"	"01/15/2014 11:47:35"	
"07R201:S0025311"	"07R2636:0068912"	"tqe"		"v00033"	"derek"	"01/15/2014 11:47:35"	
"07R201:S0025312"	"07R2660:0069205"	"he"		"v00033"	"derek"	"01/15/2014 11:47:35"	
"07R201:S0025615"	"07R2348:0040704"	"qe"		"v00033"	"derek"	"01/15/2014 11:47:35"	
"07R201:S0025617"	"07R201:S0025617"	"he"		"v00033"	"derek"	"01/15/2014 11:47:35"	
"07R201:S0025902"	"07R2737:0036015"	"qe"		"v00033"	"derek"	"01/15/2014 11:47:35"	
"07R201:S0025903"	"07R2736:0036211"	"he"		"v00033"	"derek"	"01/15/2014 11:47:35"	
"07R201:S0025904"	"07R2736:0036211"	"ee"		"v00033"	"derek"	"01/15/2014 11:47:35"	
"07R201:S0025905"	"07R2732:0036307"	"qe"		"v00033"	"derek"	"01/15/2014 11:47:35"	
"07R201:S0025908"	"07R201:S0025908"	"qe"		"v00033"	"derek"	"01/15/2014 11:47:35"	
"07R201:S0025910"	"07R2733:0036406"	"he"		"v00033"	"derek"	"01/15/2014 11:47:35"	
"07R201:S0025911"	"07R2747:0037003"	"he"		"v00033"	"derek"	"01/15/2014 11:47:35"	
"07R201:S0025912"	"07R2747:0037006"	"he"		"v00033"	"derek"	"01/15/2014 11:47:35"	
"07R201:S0027304"	"07R2351:0040502"	"ee"		"v00033"	"derek"	"01/15/2014 11:47:35"	
"07R201:S0027305"	"07R2746:0037107"	"he"		"v00033"	"derek"	"01/15/2014 11:47:35"	
"07R201:S0027306"	"07R2351:0040501"	"he"		"v00033"	"derek"	"01/15/2014 11:47:35"	
"07R201:S0027307"	"07R1435:0092303"	"qe"		"v00033"	"derek"	"01/15/2014 11:47:35"	
"07R201:S0027311"	"07R2745:0037206"	"qe"		"v00033"	"derek"	"01/15/2014 11:47:35"	
"07R201:S0027601"	"07R2786:0045303"	"ee"		"v00033"	"derek"	"01/15/2014 11:47:35"	
"07R201:S0027605"	"07R2324:0038413"	"ee"		"v00033"	"derek"	"01/15/2014 11:47:35"	
"07R201:S0027606"	"07R2624:0068108"	"ee"		"v00033"	"derek"	"01/15/2014 11:47:35"	
"07R201:S0027607"	"07R2577:0063604"	"qe"		"v00033"	"derek"	"01/15/2014 11:47:35"	
"07R201:S0027608"	"07R2752:0039005"	"he"		"v00033"	"derek"	"01/15/2014 11:47:35"	
"07R201:S0027609"	"07R2788:0045501"	"he"		"v00033"	"derek"	"01/15/2014 11:47:35"	
"07R201:S0027611"	"07R2782:0045604"	"qe"		"v00033"	"derek"	"01/15/2014 11:47:35"	
"07R201:S0027610"	"07R2346:0040606"	"he"		"v00033"	"derek"	"01/15/2014 11:47:35"	
"07R201:S0027612"	"07R2784:0045809"	"he"		"v00033"	"derek"	"01/15/2014 11:47:35"	
"07R301:W0029002"	"07R2742:0036806"	"ee"		"v00040"	"derek"	"01/15/2014 11:47:35"	
"07R301:W0029003"	"07R2823:0056401"	"ee"		"v00040"	"derek"	"01/15/2014 11:47:35"	
"07R301:W0029004"	"07R2797:0050403"	"tqe"		"v00040"	"derek"	"01/15/2014 11:47:35"	
"07R301:W0029301"	"07R0117:0087103"	"qe"		"v00040"	"derek"	"01/15/2014 11:47:35"	
"07R301:W0029306"	"07R2746:0037107"	"tqe"		"v00040"	"derek"	"01/15/2014 11:47:35"	
"07R301:W0029302"		"we"		"v00040"	"derek"	"01/15/2014 11:47:35"	"no male"
"07R301:W0029305"	"07R2771:0042302"	"tqe"		"v00040"	"derek"	"01/15/2014 11:47:35"	
"07R301:W0029308"	"07R2875:0062212"	"xe"		"v00040"	"derek"	"01/15/2014 11:47:35"	
"07R301:W0029309"	"07R2340:0041011"	"ee"		"v00040"	"derek"	"01/15/2014 11:47:35"	
"07R301:W0029311"	"07R2343:0040808"	"tqe"		"v00040"	"derek"	"01/15/2014 11:47:35"	
"07R301:W0029601"	"07R2869:0061807"	"xe"		"v00040"	"derek"	"01/15/2014 11:47:35"	
"07R301:W0029603"	"07R1322:0062501"	"he"		"v00040"	"derek"	"01/15/2014 11:47:35"	
"07R301:W0029608"	"07R2336:0041505"	"he"		"v00040"	"derek"	"01/15/2014 11:47:35"	
"07R301:W0029609"	"07R1337:0073309"	"ee"		"v00040"	"derek"	"01/15/2014 11:47:35"	
"07R301:W0029610"	"07R2748:0039402"	"xe"		"v00040"	"derek"	"01/15/2014 11:47:35"	
"07R301:W0029613"	"07R2898:0067602"	"qe"		"v00040"	"derek"	"01/15/2014 11:47:35"	
"07R301:W0029615"	"07R2745:0037206"	"qe"		"v00040"	"derek"	"01/15/2014 11:47:35"	
"07R301:W0029616"	"07R2752:0039005"	"he"		"v00040"	"derek"	"01/15/2014 11:47:35"	
"07R301:W0029617"	"07R2886:0064401"	"qe"		"v00040"	"derek"	"01/15/2014 11:47:35"	
"07R301:W0029906"	"07R2799:0050209"	"tqe"		"v00040"	"derek"	"01/15/2014 11:47:35"	
"07R301:W0029909"	"07R2758:0039501"	"tqe"		"v00040"	"derek"	"01/15/2014 11:47:35"	
"07R301:W0030204"	"07R2514:0057102"	"xe"		"v00040"	"derek"	"01/15/2014 11:47:35"	
"07R301:W0030210"	"07R2340:0041013"	"tqe"		"v00040"	"derek"	"01/15/2014 11:47:35"	
"07R301:W0030213"	"07R2525:0057706"	"he"		"v00040"	"derek"	"01/15/2014 11:47:35"	
"07R301:W0030216"	"07R2613:0066401"	"tqe"		"v00040"	"derek"	"01/15/2014 11:47:35"	
"07R301:W0030501"	"07R2632:0067901"	"he"		"v00040"	"derek"	"01/15/2014 11:47:35"	
"07R301:W0030503"	"07R2351:0040502"	"he"		"v00040"	"derek"	"01/15/2014 11:47:35"	
"07R301:W0030507"	"07R2967:0090803"	"qe"		"v00040"	"derek"	"01/15/2014 11:47:35"	
"07R301:W0030510"	"07R2351:0040501"	"he"		"v00040"	"derek"	"01/15/2014 11:47:35"	
"07R301:W0030511"	"07R2329:0041801"	"tqe"		"v00040"	"derek"	"01/15/2014 11:47:35"	
"07R301:W0030512"	"07R1322:0062501"	"xe"		"v00040"	"derek"	"01/15/2014 11:47:35"	
"07R301:W0030514"	"07R2328:0040111"	"tqe"		"v00040"	"derek"	"01/15/2014 11:47:35"	
"07R301:W0030516"	"07R2800:0050112"	"he"		"v00040"	"derek"	"01/15/2014 11:47:35"	
"07R301:W0030517"	"07R2346:0040604"	"he"		"v00040"	"derek"	"01/15/2014 11:47:35"	
"07R301:W0030801"	"07R2302:0038002"	"he"		"v00040"	"derek"	"01/15/2014 11:47:35"	
"07R301:W0031109"	"07R2797:0050406"	"xe"		"v00040"	"derek"	"01/15/2014 11:47:35"	
"07R301:W0031401"	"07R2363:0043308"	"qe"		"v00040"	"derek"	"01/15/2014 11:47:35"	
"07R301:W0031411"	"07R2807:0054003"	"xe"		"v00040"	"derek"	"01/15/2014 11:47:35"	
"07R301:W0031709"	"07R2805:0054201"	"qe"		"v00040"	"derek"	"01/15/2014 11:47:35"	
"07R301:W0032001"	"07R2348:0040704"	"tqe"		"v00040"	"derek"	"01/15/2014 11:47:35"	
"07R301:W0032002"	"07R2348:0040709"	"he"		"v00040"	"derek"	"01/15/2014 11:47:35"	
"07R301:W0032010"	"07R2510:0057311"	"tqe"		"v00040"	"derek"	"01/15/2014 11:47:35"	
"07R301:W0032012"	"07R2513:0057212"	"he"		"v00040"	"derek"	"01/15/2014 11:47:35"	
"07R301:W0032306"	"07R2525:0057713"	"xe"		"v00040"	"derek"	"01/15/2014 11:47:35"	
"07R301:W0032307"	"07R2856:0059701"	"ee"		"v00041"	"derek"	"01/15/2014 12:20:25"	
"07R301:W0032311"	"07R2889:0064108"	"xe"		"v00041"	"derek"	"01/15/2014 12:20:25"	
"07R301:W0032604"	"07R1327:0065303"	"he"		"v00041"	"derek"	"01/15/2014 12:20:25"	
"07R301:W0032605"	"07R2798:0050315"	"ee"		"v00041"	"derek"	"01/15/2014 12:20:25"	
"07R301:W0032608"	"07R2346:0040606"	"he"		"v00041"	"derek"	"01/15/2014 12:20:25"	
"07R301:W0032609"	"07R2328:0040101"	"he"		"v00041"	"derek"	"01/15/2014 12:20:25"	
"07R301:W0032610"	"07R2360:0043401"	"he"		"v00041"	"derek"	"01/15/2014 12:20:25"	
"07R301:W0032611"	"07R2354:0040304"	"tqe"		"v00041"	"derek"	"01/15/2014 12:20:25"	
"07R301:W0032613"	"07R2440:0050501"	"he"		"v00041"	"derek"	"01/15/2014 12:20:25"	
"07R301:W0032903"	"07R2787:0045404"	"he"		"v00041"	"derek"	"01/15/2014 12:20:25"	
"07R301:W0032906"	"07R2440:0050503"	"qe"		"v00041"	"derek"	"01/15/2014 12:20:25"	
"07R301:W0033204"	"07R2336:0041502"	"tqe"		"v00041"	"derek"	"01/15/2014 12:20:25"	
"07R301:W0033207"	"07R2799:0050209"	"he"		"v00041"	"derek"	"01/15/2014 12:20:25"	
"07R301:W0033208"	"07R1315:0053906"	"he"		"v00041"	"derek"	"01/15/2014 12:20:25"	
"07R301:W0033507"	"07R2318:0038611"	"he"		"v00041"	"derek"	"01/15/2014 12:20:25"	
"07R301:W0033510"	"07R2427:0048504"	"he"		"v00041"	"derek"	"01/15/2014 12:20:25"	
"07R301:W0033515"	"07R2801:0050003"	"xe"		"v00041"	"derek"	"01/15/2014 12:20:25"	
"07R301:W0033801"	"07R2739:0035801"	"he"		"v00041"	"derek"	"01/15/2014 12:20:25"	
"07R301:W0033802"	"07R2733:0036406"	"he"		"v00041"	"derek"	"01/15/2014 12:20:25"	
"07R301:W0033809"	"07R2733:0036408"	"he"		"v00041"	"derek"	"01/15/2014 12:20:25"	
"07R301:W0033813"	"07R2878:0065211"	"qe"		"v00041"	"derek"	"01/15/2014 12:20:25"	
"07R301:W0033815"	"07R1435:0092303"	"he"		"v00041"	"derek"	"01/15/2014 12:20:25"	
"07R301:W0034101"	"07R2882:0064711"	"qe"		"v00041"	"derek"	"01/15/2014 12:20:25"	
"07R301:W0034102"	"07R1315:0053901"	"qe"		"v00041"	"derek"	"01/15/2014 12:20:25"	
"07R301:W0034103"	"07R2807:0054001"	"ee"		"v00041"	"derek"	"01/15/2014 12:20:25"	
"07R301:W0034104"	"07R2783:0045708"	"he"		"v00041"	"derek"	"01/15/2014 12:20:25"	
"07R301:W0034105"	"07R2454:0051202"	"ee"		"v00041"	"derek"	"01/15/2014 12:20:25"	
"07R301:W0034106"	"07R2742:0036806"	"qe"		"v00041"	"derek"	"01/15/2014 12:20:25"	
"07R301:W0034108"	"07R1300:0036906"	"qe"		"v00041"	"derek"	"01/15/2014 12:20:25"	
"07R301:W0034110"	"07R2890:0065409"	"ee"		"v00041"	"derek"	"01/15/2014 12:20:25"	
"07R301:W0034401"	"07R2316:0038712"	"he"		"v00041"	"derek"	"01/15/2014 12:20:25"	
"07R301:W0034402"	"07R2753:0038902"	"he"		"v00041"	"derek"	"01/15/2014 12:20:25"	
"07R301:W0034403"	"07R2746:0037105"	"he"		"v00041"	"derek"	"01/15/2014 12:20:25"	
"07R301:W0034406"	"07R2889:0064109"	"he"		"v00041"	"derek"	"01/15/2014 12:20:25"	
"07R301:W0034409"	"07R2886:0064402"	"he"		"v00041"	"derek"	"01/15/2014 12:20:25"	
"07R301:W0034411"	"07R2761:0039810"	"qe"		"v00041"	"derek"	"01/15/2014 12:20:25"	
"07R301:W0034412"	"07R1303:0039703"	"he"		"v00041"	"derek"	"01/15/2014 12:20:25"	
"07R301:W0034414"	"07R2784:0045803"	"ee"		"v00041"	"derek"	"01/15/2014 12:20:25"	
"07R301:W0034703"	"07R2772:0042406"	"he"		"v00042"	"derek"	"01/15/2014 12:20:25"	
"07R301:W0034712"	"07R2801:0050013"	"he"		"v00042"	"derek"	"01/15/2014 12:20:25"	
"07R301:W0034713"	"07R2890:0065408"	"he"		"v00042"	"derek"	"01/15/2014 12:20:25"	
"07R301:W0034714"	"07R2747:0037012"	"xe"		"v00042"	"derek"	"01/15/2014 12:20:25"	
"07R301:W0084701"	"07R2498:0054904"	"he"		"v00042"	"derek"	"01/15/2014 12:20:25"	
"07R301:W0084704"	"07R2513:0057213"	"xe"		"v00042"	"derek"	"01/15/2014 12:20:25"	
"07R301:W0084711"	"07R2523:0057915"	"ee"		"v00042"	"derek"	"01/15/2014 12:20:25"	
"07R301:W0084714"	"07R2523:0057911"	"xe"		"v00042"	"derek"	"01/15/2014 12:20:25"	
"07R301:W0085005"	"07R1015:0098410"	"xe"		"v00042"	"derek"	"01/15/2014 12:20:25"	
"07R301:W0085006"	"07R1555:0098507"	"he"		"v00042"	"derek"	"01/15/2014 12:20:25"	
"07R301:W0085007"	"07R2975:0092204"	"ee"		"v00042"	"derek"	"01/15/2014 12:20:25"	
"07R301:W0085008"	"07R2363:0043302"	"xe"		"v00042"	"derek"	"01/15/2014 12:20:25"	
"07R301:W0085009"	"07R2495:0053409"	"xe"		"v00042"	"derek"	"01/15/2014 12:20:25"	
"07R301:W0085010"	"07R2495:0053412"	"qe"		"v00042"	"derek"	"01/15/2014 12:20:25"	
"07R301:W0085013"	"07R2524:0057802"	"qe"		"v00042"	"derek"	"01/15/2014 12:20:25"	
"07R301:W0085302"	"07R2504:0055207"	"ee"		"v00042"	"derek"	"01/15/2014 12:20:25"	
"07R301:W0085308"	"07R2523:0057915"	"he"		"v00042"	"derek"	"01/15/2014 12:20:25"	
"07R301:W0085304"	"07R0113:0086915"	"he"		"v00042"	"derek"	"01/15/2014 12:20:25"	
"07R301:W0085310"	"07R2914:0071401"	"he"		"v00042"	"derek"	"01/15/2014 12:20:25"	
"07R301:W0085311"	"07R2836:0059004"	"qe"		"v00042"	"derek"	"01/15/2014 12:20:25"	
"07R301:W0085312"	"07R2857:0059803"	"qe"		"v00042"	"derek"	"01/15/2014 12:20:25"	
"07R301:W0085601"	"07R2975:0092205"	"he"		"v00042"	"derek"	"01/15/2014 12:20:25"	
"07R301:W0085616"	"07R1326:0113704"	"tqe"		"v00042"	"derek"	"01/15/2014 12:20:25"	
"07R301:W0085904"	"07R2644:0116302"	"qe"		"v00042"	"derek"	"01/15/2014 12:20:25"	
"07R301:W0085913"	"07R1582:0069111"	"qe"		"v00042"	"derek"	"01/15/2014 12:20:25"	
"07R301:W0118908"	"07R2641:0068602"	"ee"		"v00042"	"derek"	"01/15/2014 12:20:25"	
"07R301:W0118918"	"07R1301:0093808"	"ee"		"v00042"	"derek"	"01/15/2014 12:20:25"	
"07R301:W0119208"	"07R0116:0086410"	"qe"		"v00042"	"derek"	"01/15/2014 12:20:25"	
"07R301:W0119503"	"07R1302:0094102"	"qe"		"v00042"	"derek"	"01/15/2014 12:20:25"	
"07R301:W0119811"	"07R0115:0086509"	"xe"		"v00042"	"derek"	"01/15/2014 12:20:25"	
"07R301:W0120102"	"07R2413:0049402"	"xe"		"v00042"	"derek"	"01/15/2014 12:20:25"	
"07R301:W0120108"	"07R0113:0086903"	"ee"		"v00042"	"derek"	"01/15/2014 12:20:25"	
"07R301:W0120110"	"07R0113:0086909"	"he"		"v00042"	"derek"	"01/15/2014 12:20:25"	
"07R301:W0120111"	"07R2644:0116307"	"qe"		"v00042"	"derek"	"01/15/2014 12:20:25"	
"07R301:W0120113"	"07R2644:0116308"	"he"		"v00042"	"derek"	"01/15/2014 12:20:25"	
"07R401:M0031905"	"07R2488:0052509"	"qe"		"v00046"	"derek"	"01/15/2014 12:20:25"	
"07R401:M0031906"	"07R2513:0057212"	"ee"		"v00046"	"derek"	"01/15/2014 12:20:25"	
"07R401:M0031909"	"07R2849:0060206"	"ee"		"v00046"	"derek"	"01/15/2014 12:20:25"	
"07R401:M0032201"	"07R2379:0044103"	"fuzzy_cl"	51	"v00046"	"derek"	"01/15/2014 12:20:25"	
"07R401:M0032202"	"07R2974:0092105"	"ee"		"v00046"	"derek"	"01/15/2014 12:20:25"	
"07R401:M0032203"	"07R1435:0092303"	"qe"		"v00046"	"derek"	"01/15/2014 12:20:25"	
"07R401:M0032204"	"07R2805:0054201"	"qe"		"v00046"	"derek"	"01/15/2014 12:20:25"	
"07R401:M0032207"	"07R2495:0053408"	"xe"		"v00046"	"derek"	"01/15/2014 12:20:25"	
"07R401:M0032208"	"07R2502:0054808"	"qe"		"v00046"	"derek"	"01/15/2014 12:20:25"	
"07R401:M0032501"	"07R2761:0039810"	"xe"		"v00046"	"derek"	"01/15/2014 12:20:25"	
"07R401:M0032502"	"07R2360:0043401"	"he"		"v00046"	"derek"	"01/15/2014 12:20:25"	
"07R401:M0032503"	"07R2504:0055201"	"he"		"v00046"	"derek"	"01/15/2014 12:20:25"	
"07R401:M0032504"	"07R1303:0039703"	"ee"		"v00046"	"derek"	"01/15/2014 12:20:25"	
"07R401:M0032802"	"07R2328:0040106"	"fuzzy_cl"	29	"v00046"	"derek"	"01/15/2014 12:20:25"	
"07R401:M0032808"	"07R2354:0040304"	"ee"		"v00046"	"derek"	"01/15/2014 12:20:25"	
"07R401:M0032809"	"07R2523:0057915"	"qe"		"v00046"	"derek"	"01/15/2014 12:20:25"	
"07R401:M0033102"	"07R2869:0061807"	"he"		"v00046"	"derek"	"01/15/2014 12:20:25"	
"07R401:M0033104"	"07R2526:0057605"	"he"		"v00046"	"derek"	"01/15/2014 12:20:25"	
"07R401:M0033106"	"07R1327:0065303"	"qe"		"v00046"	"derek"	"01/15/2014 12:20:25"	
"07R401:M0033109"	"07R2878:0065211"	"ee"		"v00046"	"derek"	"01/15/2014 12:20:25"	
"07R401:M0033110"	"07R2528:0058614"	"xe"		"v00046"	"derek"	"01/15/2014 12:20:25"	
"07R401:M0033115"	"07R2613:0066401"	"ee"		"v00046"	"derek"	"01/15/2014 12:20:25"	
"07R401:M0033402"	"07R2881:0065010"	"xe"		"v00046"	"derek"	"01/15/2014 12:20:25"	
"07R401:M0033404"	"07R2490:0053608"	"ee"		"v00046"	"derek"	"01/15/2014 12:20:25"	
"07R401:M0033405"	"07R2881:0065005"	"qe"		"v00046"	"derek"	"01/15/2014 12:20:25"	
"07R401:M0033406"	"07R2318:0038611"	"qe"		"v00046"	"derek"	"01/15/2014 12:20:25"	
"07R401:M0033408"	"07R0113:0086909"	"he"		"v00046"	"derek"	"01/15/2014 12:20:25"	
"07R401:M0033410"	"07R2537:0061104"	"xe"		"v00046"	"derek"	"01/15/2014 12:20:25"	
"07R401:M0033411"	"07R2845:0060608"	"ee"		"v00046"	"derek"	"01/15/2014 12:20:25"	
"07R401:M0033901"	"07R2882:0064711"	"xe"		"v00046"	"derek"	"01/15/2014 12:20:25"	
"07R401:M0033903"	"07R2495:0053409"	"ee"		"v00046"	"derek"	"01/15/2014 12:20:25"	
"07R401:M0033905"	"07R2733:0036406"	"ee"		"v00046"	"derek"	"01/15/2014 12:20:25"	
"07R401:M0033907"	"07R2562:0063311"	"qe"		"v00046"	"derek"	"01/15/2014 12:20:25"	
"07R401:M0033910"	"07R2328:0040101"	"ee"		"v00046"	"derek"	"01/15/2014 12:20:25"	
"07R401:M0034202"	"07R2783:0045708"	"ee"		"v00046"	"derek"	"01/15/2014 12:20:25"	
"07R401:M0034203"	"07R2733:0036408"	"ee"		"v00046"	"derek"	"01/15/2014 12:20:25"	
"07R401:M0034204"	"07R2857:0059803"	"qe"		"v00046"	"derek"	"01/15/2014 12:20:25"	
"07R401:M0034206"	"07R1300:0036906"	"qe"		"v00046"	"derek"	"01/15/2014 12:20:25"	
"07R401:M0034207"	"07R2885:0064606"	"ee"		"v00046"	"derek"	"01/15/2014 12:20:25"	
"07R401:M0034213"	"07R2857:0059808"	"ee"		"v00046"	"derek"	"01/15/2014 12:20:25"	
"07R401:M0034501"	"07R2316:0038712"	"ee"		"v00046"	"derek"	"01/15/2014 12:20:25"	
"07R401:M0034503"	"07R2753:0038902"	"ee"		"v00046"	"derek"	"01/15/2014 12:20:25"	
"07R401:M0034505"	"07R1303:0039703"	"ee"		"v00046"	"derek"	"01/15/2014 12:20:25"	
"07R401:M0034507"	"07R2890:0065408"	"xe"		"v00046"	"derek"	"01/15/2014 12:20:25"	
"07R401:M0034508"	"07R2302:0038002"	"xe"		"v00046"	"derek"	"01/15/2014 12:20:25"	
"07R401:M0034511"	"07R2772:0042406"	"ee"		"v00046"	"derek"	"01/15/2014 12:20:25"	
"07R401:M0034808"	"07R2917:0071007"	"xe"		"v00046"	"derek"	"01/15/2014 12:20:25"	
"07R401:M0034810"	"07R2454:0051202"	"xe"		"v00046"	"derek"	"01/15/2014 12:20:25"	
"07R401:M0085707"	"07R2363:0043302"	"xe"		"v00047"	"derek"	"01/15/2014 12:20:25"	
"07R401:M0085711"	"07R2495:0053409"	"ee"		"v00047"	"derek"	"01/15/2014 12:20:25"	
"07R401:M0086305"	"07R2975:0092204"	"we"		"v00047"	"derek"	"01/15/2014 12:20:25"	
"07R401:M0086314"	"07R0113:0086315"	"ee"		"v00047"	"derek"	"01/15/2014 12:20:25"	
"07R401:M0119002"	"07R0113:0086903"	"ee"		"v00047"	"derek"	"01/15/2014 12:20:25"	"07R0113:0086915 in inventory.pl"
"07R401:M0119013"	"07R2914:0071401"	"ee"		"v00047"	"derek"	"01/15/2014 12:20:25"	
"07R401:M0120510"	"07R1301:0093808"	"ee"		"v00047"	"derek"	"01/15/2014 12:20:25"	
"07R2422:0048705"	"07R2422:0048705"	"xe"		"v00047"	"derek"	"01/15/2014 12:20:25"	
"07R1057:0072903"	"07R1057:0072909"	"tqe"		"v00047"	"derek"	"01/15/2014 12:20:25"	
"07R1057:0072912"	"07R1057:0072909"	"qe"		"v00047"	"derek"	"01/15/2014 12:20:25"	
"07R2674:0074001"	"07R2674:0074001"	"tqe"		"v00047"	"derek"	"01/15/2014 12:20:25"	
"07R1586:0076101"	"07R1586:0076101"	"we"		"v00047"	"derek"	"01/15/2014 12:20:25"	
"07R1586:0076102"	"07R1586:0076102"	"he"		"v00047"	"derek"	"01/15/2014 12:20:25"	
"07R1586:0076105"	"07R1586:0076105"	"qe"		"v00047"	"derek"	"01/15/2014 12:20:25"	
"07R1586:0076106"	"07R1586:0076106"	"we"		"v00047"	"derek"	"01/15/2014 12:20:25"	
"07R1586:0076115"	"07R1586:0076115"	"we"		"v00047"	"derek"	"01/15/2014 12:20:25"	
"07R1910:0087201"	"07R1910:0087201"	"we"		"v00047"	"derek"	"01/15/2014 12:20:25"	
"07R1625:0076202"	"07R1625:0076202"	"tqe"		"v00047"	"derek"	"01/15/2014 12:20:25"	
"07R2724:0076501"	"07R2724:0076501"	"we"		"v00047"	"derek"	"01/15/2014 12:20:25"	
"07R2724:0076502"	"07R2724:0076502"	"we"		"v00047"	"derek"	"01/15/2014 12:20:25"	
"07R2724:0076503"	"07R2724:0076503"	"we"		"v00047"	"derek"	"01/15/2014 12:20:25"	
"07R2720:0076801"	"07R2720:0076801"	"tqe"		"v00047"	"derek"	"01/15/2014 12:20:25"	
"07R2720:0076804"	"07R2720:0076804"	"qe"		"v00047"	"derek"	"01/15/2014 12:20:25"	
"07R2720:0076808"	"07R2720:0076810"	"qe"		"v00047"	"derek"	"01/15/2014 12:20:25"	
"07R1367:0077201"	"07R1367:0077201"	"ee"		"v00047"	"derek"	"01/15/2014 12:20:25"	
"07R1729:0077314"	"07R1729:0077314"	"he"		"v00047"	"derek"	"01/15/2014 12:20:25"	
"07R1627:0077602"	"07R1627:0077602"	"he"		"v00047"	"derek"	"01/15/2014 12:20:25"	
"07R1627:0077605"	"07R1627:0077605"	"he"		"v00047"	"derek"	"01/15/2014 12:20:25"	
"07R1627:0077606"	"07R1627:0077606"	"tqe"		"v00047"	"derek"	"01/15/2014 12:20:25"	
"07R1627:0077608"	"07R1627:0077608"	"tqe"		"v00047"	"derek"	"01/15/2014 12:20:25"	
"07R1211:0083402"	"07R1211:0083402"	"we"		"v00047"	"derek"	"01/15/2014 12:20:25"	
"07R1910:0087212"	"07R1910:0087212"	"tqe"		"v00047"	"derek"	"01/15/2014 12:20:25"	
"07R1203:0087410"	"07R1203:0087410"	"qe"		"v00047"	"derek"	"01/15/2014 12:20:25"	
"07R1203:0087602"	"07R1913:0087602"	"tqe"		"v00048"	"derek"	"01/15/2014 12:20:25"	
"07R1913:0087614"	"07R1913:0087614"	"he"		"v00048"	"derek"	"01/15/2014 12:20:25"	
"07R1447:0087811"	"07R1447:0087811"	"xe"		"v00048"	"derek"	"01/15/2014 12:20:25"	
"07R1203:0087902"	"07R1845:0087902"	"xe"		"v00048"	"derek"	"01/15/2014 12:20:25"	
"07R1845:0087903"	"07R1845:0087903"	"ee"		"v00048"	"derek"	"01/15/2014 12:20:25"	
"07R1845:0087904"	"07R1845:0087904"	"he"		"v00048"	"derek"	"01/15/2014 12:20:25"	
"07R1845:0087913"	"07R1845:0087913"	"he"		"v00048"	"derek"	"01/15/2014 12:20:25"	
"07R1136:0088009"	"07R1136:0088009"	"tqe"		"v00048"	"derek"	"01/15/2014 12:20:25"	
"07R1136:0088011"	"07R1136:0088011"	"tqe"		"v00048"	"derek"	"01/15/2014 12:20:25"	
"07R1136:0088013"	"07R1136:0088013"	"we"		"v00048"	"derek"	"01/15/2014 12:20:25"	
"07R1456:0088502"	"07R1456:0088502"	"he"		"v00048"	"derek"	"01/15/2014 12:20:25"	
"07R1456:0088507"	"07R1456:0088507"	"tqe"		"v00048"	"derek"	"01/15/2014 12:20:25"	
"07R1457:0088601"	"07R1457:0088601"	"we"		"v00048"	"derek"	"01/15/2014 12:20:25"	
"07R1832:0088802"	"07R1832:0088802"	"we"		"v00048"	"derek"	"01/15/2014 12:20:25"	
"07R1832:0088811"	"07R1832:0088811"	"we"		"v00048"	"derek"	"01/15/2014 12:20:25"	
"07R1833:0088908"	"07R1833:0088908"	"qe"		"v00048"	"derek"	"01/15/2014 12:20:25"	
"07R1443:0089101"	"07R1443:0089101"	"we"		"v00048"	"derek"	"01/15/2014 12:20:25"	
"07R1838:0091910"	"07R1838:0091910"	"qe"		"v00048"	"derek"	"01/15/2014 12:20:25"	
"07R1838:0091911"	"07R1838:0091911"	"he"		"v00048"	"derek"	"01/15/2014 12:20:25"	
"09R1133:0006206"	"09R1133:0006206"	"we"		"v00049"	"derek"	"01/15/2014 14:43:10"	
"09R1133:0006207"	"09R1133:0006207"	"tqe"		"v00049"	"derek"	"01/15/2014 14:43:10"	
"09R1133:0006209"	"09R1133:0006209"	"we"		"v00049"	"derek"	"01/15/2014 14:43:10"	
"09R1133:0006210"	"09R1133:0006210"	"we"		"v00049"	"derek"	"01/15/2014 14:43:10"	
"09R1133:0006211"	"09R1133:0006211"	"we"		"v00049"	"derek"	"01/15/2014 14:43:10"	
"09R1133:0006212"	"09R1133:0006212"	"we"		"v00049"	"derek"	"01/15/2014 14:43:10"	
"09R1133:0006213"	"09R1133:0006213"	"we"		"v00049"	"derek"	"01/15/2014 14:43:10"	
"09R1133:0006214"	"09R1133:0006214"	"we"		"v00049"	"derek"	"01/15/2014 14:43:10"	
"09R1133:0006215"	"09R1133:0006215"	"we"		"v00049"	"derek"	"01/15/2014 14:43:10"	
"09R1134:0006306"	"09R1134:0006306"	"we"		"v00049"	"derek"	"01/15/2014 14:43:10"	
"09R1134:0006312"	"09R1134:0006312"	"we"		"v00049"	"derek"	"01/15/2014 14:43:10"	
"09R1849:0009201"	"09R1849:0009201"	"qe"		"v00049"	"derek"	"01/15/2014 14:43:10"	
