"ma plantID"	"pa plantID"	"fuzzy_cl"	"num_cl"	"sleeve"	"observer"	"datetime"	"inventory"
"06R200:S00I7203"	"06R0014:0001411"	"he"		"v00007"	"derek"	"Jan 17, 2014 10:42:10"	
"06R200:S00I7205"	"06R0015:0001504"	"qe"		"v00007"	"derek"	"Jan 17, 2014 10:42:10"	
"11R003508"	3508	"he"			"derek"	"Jan 17, 2014 10:42:10"	"not in inventory.pl, popcorn"
3510	3510	"qe"			"derek"	"Jan 17, 2014 10:42:10"	"not in inventory.pl, popcorn"
3703	3703	"ee"			"derek"	"Jan 17, 2014 10:42:10"	"not in inventory.pl, popcorn"
3705	3705	"he"			"derek"	"Jan 17, 2014 10:42:10"	"not in inventory.pl, popcorn"
3902	3902	"qe"			"derek"	"Jan 17, 2014 10:42:10"	"not in inventory.pl, popcorn"
4001	4001	"qe"			"derek"	"Jan 17, 2014 10:42:10"	"not in inventory.pl, popcorn"
4004	4004	"qe"			"derek"	"Jan 17, 2014 10:42:10"	"not in inventory.pl, popcorn"
4006	4006	"ee"			"derek"	"Jan 17, 2014 10:42:10"	"not in inventory.pl, popcorn"
4505	4505	"ee"			"derek"	"Jan 17, 2014 10:42:10"	"not in inventory.pl, popcorn"
4507	4507	"ee"			"derek"	"Jan 17, 2014 10:42:10"	"not in inventory.pl, popcorn"
4803	4803	"he"			"derek"	"Jan 17, 2014 10:42:10"	"not in inventory.pl, popcorn"
4804	4804	"tqe"			"derek"	"Jan 17, 2014 10:42:10"	"not in inventory.pl, popcorn"
4806	4806	"tqe"			"derek"	"Jan 17, 2014 10:42:10"	"not in inventory.pl, popcorn"
4901	4901	"tqe"			"derek"	"Jan 17, 2014 10:42:10"	"not in inventory.pl, popcorn"
4902	4902	"tqe"			"derek"	"Jan 17, 2014 10:42:10"	"not in inventory.pl, popcorn"
